Size, Type, Time
475000, "Sequential", 0.115652
475000, "Parallel", 0.107195
475000, "Built-in", 0.096865
500000, "Sequential", 0.112995
500000, "Parallel", 0.112749
500000, "Built-in", 0.102272
525000, "Sequential", 0.118788
525000, "Parallel", 0.130360
525000, "Built-in", 0.111228
550000, "Sequential", 0.126172
550000, "Parallel", 0.143273
550000, "Built-in", 0.112582
575000, "Sequential", 0.133772
575000, "Parallel", 0.128008
575000, "Built-in", 0.127087
600000, "Sequential", 0.142617
600000, "Parallel", 0.107022
600000, "Built-in", 0.130912
625000, "Sequential", 0.146131
625000, "Parallel", 0.128886
625000, "Built-in", 0.129351
650000, "Sequential", 0.157683
650000, "Parallel", 0.133372
650000, "Built-in", 0.135301
675000, "Sequential", 0.158347
675000, "Parallel", 0.227303
675000, "Built-in", 0.141311
700000, "Sequential", 0.173517
700000, "Parallel", 0.163318
700000, "Built-in", 0.146850
725000, "Sequential", 0.166034
725000, "Parallel", 0.173242
725000, "Built-in", 0.159929
750000, "Sequential", 0.189925
750000, "Parallel", 0.152197
750000, "Built-in", 0.157712
775000, "Sequential", 0.191792
775000, "Parallel", 0.188248
775000, "Built-in", 0.172155
800000, "Sequential", 0.199739
800000, "Parallel", 0.166372
800000, "Built-in", 0.167023
825000, "Sequential", 0.195494
825000, "Parallel", 0.235921
825000, "Built-in", 0.176456
850000, "Sequential", 0.202391
850000, "Parallel", 0.189816
850000, "Built-in", 0.179321
875000, "Sequential", 0.217444
875000, "Parallel", 0.162296
875000, "Built-in", 0.186104
900000, "Sequential", 0.213979
900000, "Parallel", 0.204139
900000, "Built-in", 0.193003
925000, "Sequential", 0.221015
925000, "Parallel", 0.178582
925000, "Built-in", 0.197581
950000, "Sequential", 0.228560
950000, "Parallel", 0.238750
950000, "Built-in", 0.204068
975000, "Sequential", 0.228038
975000, "Parallel", 0.217401
975000, "Built-in", 0.216811
1000000, "Sequential", 0.236679
1000000, "Parallel", 0.284435
1000000, "Built-in", 0.216628
100000, "Sequential", 0.023083
100000, "Parallel", 0.060863
100000, "Built-in", 0.018282
125000, "Sequential", 0.039531
125000, "Parallel", 0.046653
125000, "Built-in", 0.023116
150000, "Sequential", 0.034664
150000, "Parallel", 0.051760
150000, "Built-in", 0.027642
175000, "Sequential", 0.041206
175000, "Parallel", 0.045682
175000, "Built-in", 0.033110
200000, "Sequential", 0.044839
200000, "Parallel", 0.059644
200000, "Built-in", 0.037834
225000, "Sequential", 0.052480
225000, "Parallel", 0.060716
225000, "Built-in", 0.043007
250000, "Sequential", 0.059114
250000, "Parallel", 0.063333
250000, "Built-in", 0.048666
275000, "Sequential", 0.060580
275000, "Parallel", 0.073256
275000, "Built-in", 0.053841
300000, "Sequential", 0.072994
300000, "Parallel", 0.068880
300000, "Built-in", 0.058764
325000, "Sequential", 0.076470
325000, "Parallel", 0.091029
325000, "Built-in", 0.065655
350000, "Sequential", 0.081051
350000, "Parallel", 0.080570
350000, "Built-in", 0.069313
375000, "Sequential", 0.085434
375000, "Parallel", 0.076895
375000, "Built-in", 0.074101
400000, "Sequential", 0.098500
400000, "Parallel", 0.081830
400000, "Built-in", 0.080225
425000, "Sequential", 0.101342
425000, "Parallel", 0.086974
425000, "Built-in", 0.086009
450000, "Sequential", 0.110387
450000, "Parallel", 0.100201
450000, "Built-in", 0.090217
475000, "Sequential", 0.108910
475000, "Parallel", 0.106110
475000, "Built-in", 0.096757
500000, "Sequential", 0.119002
500000, "Parallel", 0.103559
500000, "Built-in", 0.101430
525000, "Sequential", 0.125437
525000, "Parallel", 0.109907
525000, "Built-in", 0.110696
550000, "Sequential", 0.124125
550000, "Parallel", 0.112078
550000, "Built-in", 0.113500
575000, "Sequential", 0.134488
575000, "Parallel", 0.117650
575000, "Built-in", 0.118928
600000, "Sequential", 0.138074
600000, "Parallel", 0.154008
600000, "Built-in", 0.124390
625000, "Sequential", 0.144744
625000, "Parallel", 0.119756
625000, "Built-in", 0.127836
650000, "Sequential", 0.149600
650000, "Parallel", 0.133273
650000, "Built-in", 0.134946
675000, "Sequential", 0.167393
675000, "Parallel", 0.123364
675000, "Built-in", 0.144999
700000, "Sequential", 0.168949
700000, "Parallel", 0.136379
700000, "Built-in", 0.145668
725000, "Sequential", 0.174998
725000, "Parallel", 0.153123
725000, "Built-in", 0.152021
750000, "Sequential", 0.174222
750000, "Parallel", 0.185484
750000, "Built-in", 0.158540
775000, "Sequential", 0.181869
775000, "Parallel", 0.187487
775000, "Built-in", 0.161880
800000, "Sequential", 0.183711
800000, "Parallel", 0.178080
800000, "Built-in", 0.168313
825000, "Sequential", 0.195983
825000, "Parallel", 0.185392
825000, "Built-in", 0.177082
850000, "Sequential", 0.201601
850000, "Parallel", 0.244240
850000, "Built-in", 0.184690
875000, "Sequential", 0.203766
875000, "Parallel", 0.192952
875000, "Built-in", 0.186559
900000, "Sequential", 0.213982
900000, "Parallel", 0.232898
900000, "Built-in", 0.192583
925000, "Sequential", 0.232707
925000, "Parallel", 0.192841
925000, "Built-in", 0.199620
950000, "Sequential", 0.228118
950000, "Parallel", 0.235316
950000, "Built-in", 0.204555
975000, "Sequential", 0.235233
975000, "Parallel", 0.180587
975000, "Built-in", 0.209782
1000000, "Sequential", 0.233611
1000000, "Parallel", 0.185615
1000000, "Built-in", 0.237563
100000, "Sequential", 0.021950
100000, "Parallel", 0.053778
100000, "Built-in", 0.017756
125000, "Sequential", 0.026372
125000, "Parallel", 0.054463
125000, "Built-in", 0.022532
150000, "Sequential", 0.033437
150000, "Parallel", 0.055723
150000, "Built-in", 0.027155
175000, "Sequential", 0.040771
175000, "Parallel", 0.051556
175000, "Built-in", 0.032966
200000, "Sequential", 0.046782
200000, "Parallel", 0.063351
200000, "Built-in", 0.038071
225000, "Sequential", 0.052057
225000, "Parallel", 0.058635
225000, "Built-in", 0.042694
250000, "Sequential", 0.058922
250000, "Parallel", 0.064750
250000, "Built-in", 0.048783
275000, "Sequential", 0.064034
275000, "Parallel", 0.067830
275000, "Built-in", 0.053587
300000, "Sequential", 0.069352
300000, "Parallel", 0.083612
300000, "Built-in", 0.058460
325000, "Sequential", 0.077527
325000, "Parallel", 0.075032
325000, "Built-in", 0.063768
350000, "Sequential", 0.085241
350000, "Parallel", 0.086933
350000, "Built-in", 0.073990
375000, "Sequential", 0.087489
375000, "Parallel", 0.082244
375000, "Built-in", 0.074662
400000, "Sequential", 0.093102
400000, "Parallel", 0.080021
400000, "Built-in", 0.080115
425000, "Sequential", 0.101994
425000, "Parallel", 0.089110
425000, "Built-in", 0.085611
450000, "Sequential", 0.103992
450000, "Parallel", 0.090116
450000, "Built-in", 0.093253
475000, "Sequential", 0.121391
475000, "Parallel", 0.091451
475000, "Built-in", 0.096860
500000, "Sequential", 0.118140
500000, "Parallel", 0.127710
500000, "Built-in", 0.108287
525000, "Sequential", 0.122513
525000, "Parallel", 0.126243
525000, "Built-in", 0.107140
550000, "Sequential", 0.126985
550000, "Parallel", 0.116882
550000, "Built-in", 0.115000
575000, "Sequential", 0.134404
575000, "Parallel", 0.116650
575000, "Built-in", 0.118321
600000, "Sequential", 0.140291
600000, "Parallel", 0.116719
600000, "Built-in", 0.124105
625000, "Sequential", 0.147194
625000, "Parallel", 0.139227
625000, "Built-in", 0.129631
650000, "Sequential", 0.157739
650000, "Parallel", 0.167702
650000, "Built-in", 0.139770
675000, "Sequential", 0.169185
675000, "Parallel", 0.144597
675000, "Built-in", 0.140838
700000, "Sequential", 0.168037
700000, "Parallel", 0.203187
700000, "Built-in", 0.146887
725000, "Sequential", 0.174493
725000, "Parallel", 0.166793
725000, "Built-in", 0.152328
750000, "Sequential", 0.179913
750000, "Parallel", 0.157696
750000, "Built-in", 0.156861
775000, "Sequential", 0.180342
775000, "Parallel", 0.213225
775000, "Built-in", 0.163349
800000, "Sequential", 0.195841
800000, "Parallel", 0.264854
800000, "Built-in", 0.168661
825000, "Sequential", 0.192322
825000, "Parallel", 0.199637
825000, "Built-in", 0.179260
850000, "Sequential", 0.199824
850000, "Parallel", 0.208317
850000, "Built-in", 0.180737
875000, "Sequential", 0.207823
875000, "Parallel", 0.249076
875000, "Built-in", 0.187237
900000, "Sequential", 0.210630
900000, "Parallel", 0.239972
900000, "Built-in", 0.202029
925000, "Sequential", 0.219056
925000, "Parallel", 0.209417
925000, "Built-in", 0.203462
950000, "Sequential", 0.220756
950000, "Parallel", 0.217725
950000, "Built-in", 0.209629
975000, "Sequential", 0.228345
975000, "Parallel", 0.281052
975000, "Built-in", 0.231553
1000000, "Sequential", 0.233604
1000000, "Parallel", 0.255440
1000000, "Built-in", 0.214790
100000, "Sequential", 0.021870
100000, "Parallel", 0.056574
100000, "Built-in", 0.018498
125000, "Sequential", 0.028966
125000, "Parallel", 0.059654
125000, "Built-in", 0.024720
150000, "Sequential", 0.039494
150000, "Parallel", 0.040456
150000, "Built-in", 0.027890
175000, "Sequential", 0.046571
175000, "Parallel", 0.058007
175000, "Built-in", 0.032900
200000, "Sequential", 0.047367
200000, "Parallel", 0.059472
200000, "Built-in", 0.038277
225000, "Sequential", 0.051799
225000, "Parallel", 0.064113
225000, "Built-in", 0.047893
250000, "Sequential", 0.057573
250000, "Parallel", 0.069165
250000, "Built-in", 0.048527
275000, "Sequential", 0.061780
275000, "Parallel", 0.058910
275000, "Built-in", 0.068012
300000, "Sequential", 0.068139
300000, "Parallel", 0.072566
300000, "Built-in", 0.058325
325000, "Sequential", 0.077323
325000, "Parallel", 0.070642
325000, "Built-in", 0.063805
350000, "Sequential", 0.088901
350000, "Parallel", 0.079579
350000, "Built-in", 0.070333
375000, "Sequential", 0.092182
375000, "Parallel", 0.083476
375000, "Built-in", 0.074776
400000, "Sequential", 0.093238
400000, "Parallel", 0.080748
400000, "Built-in", 0.080184
425000, "Sequential", 0.100728
425000, "Parallel", 0.088314
425000, "Built-in", 0.088602
450000, "Sequential", 0.104577
450000, "Parallel", 0.097541
450000, "Built-in", 0.091456
475000, "Sequential", 0.110923
475000, "Parallel", 0.107750
475000, "Built-in", 0.097917
500000, "Sequential", 0.118639
500000, "Parallel", 0.098292
500000, "Built-in", 0.102292
525000, "Sequential", 0.126826
525000, "Parallel", 0.119831
525000, "Built-in", 0.106785
550000, "Sequential", 0.128328
550000, "Parallel", 0.111302
550000, "Built-in", 0.113607
575000, "Sequential", 0.131463
575000, "Parallel", 0.142450
575000, "Built-in", 0.118268
600000, "Sequential", 0.136718
600000, "Parallel", 0.138797
600000, "Built-in", 0.131223
625000, "Sequential", 0.144349
625000, "Parallel", 0.163439
625000, "Built-in", 0.133845
650000, "Sequential", 0.156973
650000, "Parallel", 0.116167
650000, "Built-in", 0.135066
675000, "Sequential", 0.160365
675000, "Parallel", 0.138592
675000, "Built-in", 0.141299
700000, "Sequential", 0.167409
700000, "Parallel", 0.185542
700000, "Built-in", 0.147100
725000, "Sequential", 0.175519
725000, "Parallel", 0.156825
725000, "Built-in", 0.155507
750000, "Sequential", 0.182913
750000, "Parallel", 0.148366
750000, "Built-in", 0.165036
775000, "Sequential", 0.190052
775000, "Parallel", 0.187131
775000, "Built-in", 0.163336
800000, "Sequential", 0.198093
800000, "Parallel", 0.217582
800000, "Built-in", 0.178754
825000, "Sequential", 0.199598
825000, "Parallel", 0.241713
825000, "Built-in", 0.175914
850000, "Sequential", 0.196955
850000, "Parallel", 0.196482
850000, "Built-in", 0.182060
875000, "Sequential", 0.203039
875000, "Parallel", 0.236035
875000, "Built-in", 0.191862
900000, "Sequential", 0.219877
900000, "Parallel", 0.271784
900000, "Built-in", 0.197746
925000, "Sequential", 0.213850
925000, "Parallel", 0.206441
925000, "Built-in", 0.202510
950000, "Sequential", 0.235064
950000, "Parallel", 0.296631
950000, "Built-in", 0.217927
975000, "Sequential", 0.237205
975000, "Parallel", 0.262912
975000, "Built-in", 0.210493
1000000, "Sequential", 0.243721
1000000, "Parallel", 0.188793
1000000, "Built-in", 0.214558
100000, "Sequential", 0.022811
100000, "Parallel", 0.055465
100000, "Built-in", 0.017869
125000, "Sequential", 0.026775
125000, "Parallel", 0.054740
125000, "Built-in", 0.022327
150000, "Sequential", 0.034353
150000, "Parallel", 0.055399
150000, "Built-in", 0.028025
175000, "Sequential", 0.044280
175000, "Parallel", 0.060350
175000, "Built-in", 0.033100
200000, "Sequential", 0.048462
200000, "Parallel", 0.059243
200000, "Built-in", 0.039948
225000, "Sequential", 0.056391
225000, "Parallel", 0.049025
225000, "Built-in", 0.043135
250000, "Sequential", 0.056699
250000, "Parallel", 0.060814
250000, "Built-in", 0.048688
275000, "Sequential", 0.061887
275000, "Parallel", 0.074510
275000, "Built-in", 0.053712
300000, "Sequential", 0.074876
300000, "Parallel", 0.070464
300000, "Built-in", 0.058978
325000, "Sequential", 0.078468
325000, "Parallel", 0.072965
325000, "Built-in", 0.063693
350000, "Sequential", 0.081107
350000, "Parallel", 0.077040
350000, "Built-in", 0.076213
375000, "Sequential", 0.085351
375000, "Parallel", 0.081096
375000, "Built-in", 0.074967
400000, "Sequential", 0.090728
400000, "Parallel", 0.083420
400000, "Built-in", 0.079996
425000, "Sequential", 0.105910
425000, "Parallel", 0.117126
425000, "Built-in", 0.086436
450000, "Sequential", 0.107015
450000, "Parallel", 0.092590
450000, "Built-in", 0.094626
475000, "Sequential", 0.117888
475000, "Parallel", 0.101636
475000, "Built-in", 0.161200
500000, "Sequential", 0.113543
500000, "Parallel", 0.092036
500000, "Built-in", 0.108027
525000, "Sequential", 0.129055
525000, "Parallel", 0.125836
525000, "Built-in", 0.106944
550000, "Sequential", 0.125851
550000, "Parallel", 0.125436
550000, "Built-in", 0.119745
575000, "Sequential", 0.140712
575000, "Parallel", 0.108549
575000, "Built-in", 0.118772
600000, "Sequential", 0.135395
600000, "Parallel", 0.146327
600000, "Built-in", 0.124176
625000, "Sequential", 0.143950
625000, "Parallel", 0.125860
625000, "Built-in", 0.129548
650000, "Sequential", 0.151038
650000, "Parallel", 0.159868
650000, "Built-in", 0.134551
675000, "Sequential", 0.158874
675000, "Parallel", 0.195029
675000, "Built-in", 0.140976
700000, "Sequential", 0.166800
700000, "Parallel", 0.208737
700000, "Built-in", 0.147049
725000, "Sequential", 0.175725
725000, "Parallel", 0.171387
725000, "Built-in", 0.154351
750000, "Sequential", 0.186388
750000, "Parallel", 0.198692
750000, "Built-in", 0.158057
775000, "Sequential", 0.193331
775000, "Parallel", 0.158774
775000, "Built-in", 0.168352
800000, "Sequential", 0.188399
800000, "Parallel", 0.157591
800000, "Built-in", 0.172900
825000, "Sequential", 0.188481
825000, "Parallel", 0.153711
825000, "Built-in", 0.184999
850000, "Sequential", 0.199274
850000, "Parallel", 0.229252
850000, "Built-in", 0.198153
875000, "Sequential", 0.209295
875000, "Parallel", 0.187456
875000, "Built-in", 0.189747
900000, "Sequential", 0.210659
900000, "Parallel", 0.215510
900000, "Built-in", 0.196483
925000, "Sequential", 0.219106
925000, "Parallel", 0.228849
925000, "Built-in", 0.218533
950000, "Sequential", 0.218130
950000, "Parallel", 0.234875
950000, "Built-in", 0.204348
975000, "Sequential", 0.229761
975000, "Parallel", 0.270411
975000, "Built-in", 0.208800
1000000, "Sequential", 0.242481
1000000, "Parallel", 0.265923
1000000, "Built-in", 0.214420
100000, "Sequential", 0.022994
100000, "Parallel", 0.050855
100000, "Built-in", 0.017885
125000, "Sequential", 0.026038
125000, "Parallel", 0.057593
125000, "Built-in", 0.022143
150000, "Sequential", 0.031692
150000, "Parallel", 0.057454
150000, "Built-in", 0.027517
175000, "Sequential", 0.041166
175000, "Parallel", 0.052982
175000, "Built-in", 0.033098
200000, "Sequential", 0.048126
200000, "Parallel", 0.056938
200000, "Built-in", 0.038295
225000, "Sequential", 0.046473
225000, "Parallel", 0.056147
225000, "Built-in", 0.043928
250000, "Sequential", 0.062568
250000, "Parallel", 0.063794
250000, "Built-in", 0.047815
275000, "Sequential", 0.064688
275000, "Parallel", 0.066140
275000, "Built-in", 0.054134
300000, "Sequential", 0.076960
300000, "Parallel", 0.092515
300000, "Built-in", 0.058794
325000, "Sequential", 0.075543
325000, "Parallel", 0.076503
325000, "Built-in", 0.064274
350000, "Sequential", 0.078528
350000, "Parallel", 0.070705
350000, "Built-in", 0.072698
375000, "Sequential", 0.082370
375000, "Parallel", 0.099018
375000, "Built-in", 0.074519
400000, "Sequential", 0.090562
400000, "Parallel", 0.107975
400000, "Built-in", 0.080289
425000, "Sequential", 0.109041
425000, "Parallel", 0.094932
425000, "Built-in", 0.086384
450000, "Sequential", 0.105402
450000, "Parallel", 0.101747
450000, "Built-in", 0.090838
475000, "Sequential", 0.108075
475000, "Parallel", 0.096687
475000, "Built-in", 0.097742
500000, "Sequential", 0.116252
500000, "Parallel", 0.126467
500000, "Built-in", 0.106940
525000, "Sequential", 0.138258
525000, "Parallel", 0.111056
525000, "Built-in", 0.106554
550000, "Sequential", 0.123864
550000, "Parallel", 0.107171
550000, "Built-in", 0.112744
575000, "Sequential", 0.130257
575000, "Parallel", 0.139135
575000, "Built-in", 0.123613
600000, "Sequential", 0.144442
600000, "Parallel", 0.114104
600000, "Built-in", 0.124307
625000, "Sequential", 0.139927
625000, "Parallel", 0.142574
625000, "Built-in", 0.129285
650000, "Sequential", 0.161716
650000, "Parallel", 0.152363
650000, "Built-in", 0.139036
675000, "Sequential", 0.152337
675000, "Parallel", 0.158405
675000, "Built-in", 0.140969
700000, "Sequential", 0.163593
700000, "Parallel", 0.178856
700000, "Built-in", 0.147176
725000, "Sequential", 0.166781
725000, "Parallel", 0.183988
725000, "Built-in", 0.152523
750000, "Sequential", 0.199707
750000, "Parallel", 0.188064
750000, "Built-in", 0.158193
775000, "Sequential", 0.178066
775000, "Parallel", 0.178493
775000, "Built-in", 0.163190
800000, "Sequential", 0.201779
800000, "Parallel", 0.173176
800000, "Built-in", 0.169795
825000, "Sequential", 0.192453
825000, "Parallel", 0.173539
825000, "Built-in", 0.186920
850000, "Sequential", 0.194777
850000, "Parallel", 0.195307
850000, "Built-in", 0.182626
875000, "Sequential", 0.201786
875000, "Parallel", 0.159555
875000, "Built-in", 0.190669
900000, "Sequential", 0.209622
900000, "Parallel", 0.251002
900000, "Built-in", 0.192952
925000, "Sequential", 0.222993
925000, "Parallel", 0.211746
925000, "Built-in", 0.204595
950000, "Sequential", 0.218098
950000, "Parallel", 0.294825
950000, "Built-in", 0.207787
975000, "Sequential", 0.228673
975000, "Parallel", 0.225313
975000, "Built-in", 0.219649
1000000, "Sequential", 0.234312
1000000, "Parallel", 0.258619
1000000, "Built-in", 0.216134
100000, "Sequential", 0.022067
100000, "Parallel", 0.050631
100000, "Built-in", 0.018070
125000, "Sequential", 0.026746
125000, "Parallel", 0.072141
125000, "Built-in", 0.022851
150000, "Sequential", 0.033147
150000, "Parallel", 0.055475
150000, "Built-in", 0.027149
175000, "Sequential", 0.041686
175000, "Parallel", 0.049425
175000, "Built-in", 0.032971
200000, "Sequential", 0.046878
200000, "Parallel", 0.056872
200000, "Built-in", 0.037580
225000, "Sequential", 0.054418
225000, "Parallel", 0.062039
225000, "Built-in", 0.045951
250000, "Sequential", 0.057153
250000, "Parallel", 0.062792
250000, "Built-in", 0.048058
275000, "Sequential", 0.059885
275000, "Parallel", 0.065232
275000, "Built-in", 0.052368
300000, "Sequential", 0.079836
300000, "Parallel", 0.080331
300000, "Built-in", 0.058481
325000, "Sequential", 0.078436
325000, "Parallel", 0.069191
325000, "Built-in", 0.064038
350000, "Sequential", 0.080793
350000, "Parallel", 0.077139
350000, "Built-in", 0.069876
375000, "Sequential", 0.088723
375000, "Parallel", 0.091199
375000, "Built-in", 0.074638
400000, "Sequential", 0.090504
400000, "Parallel", 0.074911
400000, "Built-in", 0.079121
425000, "Sequential", 0.095281
425000, "Parallel", 0.090315
425000, "Built-in", 0.090036
450000, "Sequential", 0.105945
450000, "Parallel", 0.126743
450000, "Built-in", 0.090714
475000, "Sequential", 0.107984
475000, "Parallel", 0.120172
475000, "Built-in", 0.100976
500000, "Sequential", 0.112587
500000, "Parallel", 0.101596
500000, "Built-in", 0.101757
525000, "Sequential", 0.123146
525000, "Parallel", 0.119864
525000, "Built-in", 0.107581
550000, "Sequential", 0.122521
550000, "Parallel", 0.129615
550000, "Built-in", 0.116130
575000, "Sequential", 0.135392
575000, "Parallel", 0.144540
575000, "Built-in", 0.118551
600000, "Sequential", 0.136024
600000, "Parallel", 0.137506
600000, "Built-in", 0.141155
625000, "Sequential", 0.153991
625000, "Parallel", 0.143792
625000, "Built-in", 0.132721
650000, "Sequential", 0.152065
650000, "Parallel", 0.147107
650000, "Built-in", 0.134507
675000, "Sequential", 0.157245
675000, "Parallel", 0.179949
675000, "Built-in", 0.141221
700000, "Sequential", 0.168772
700000, "Parallel", 0.182985
700000, "Built-in", 0.146614
725000, "Sequential", 0.179253
725000, "Parallel", 0.161797
725000, "Built-in", 0.151891
750000, "Sequential", 0.181360
750000, "Parallel", 0.136604
750000, "Built-in", 0.159619
775000, "Sequential", 0.181064
775000, "Parallel", 0.130673
775000, "Built-in", 0.163083
800000, "Sequential", 0.185439
800000, "Parallel", 0.192679
800000, "Built-in", 0.177597
825000, "Sequential", 0.200434
825000, "Parallel", 0.218485
825000, "Built-in", 0.174532
850000, "Sequential", 0.209497
850000, "Parallel", 0.201461
850000, "Built-in", 0.181337
875000, "Sequential", 0.207266
875000, "Parallel", 0.194199
875000, "Built-in", 0.186474
900000, "Sequential", 0.223704
900000, "Parallel", 0.232513
900000, "Built-in", 0.191697
925000, "Sequential", 0.224016
925000, "Parallel", 0.184988
925000, "Built-in", 0.198352
950000, "Sequential", 0.215587
950000, "Parallel", 0.227909
950000, "Built-in", 0.209933
975000, "Sequential", 0.242534
975000, "Parallel", 0.257156
975000, "Built-in", 0.216185
1000000, "Sequential", 0.237385
1000000, "Parallel", 0.173747
1000000, "Built-in", 0.216309
100000, "Sequential", 0.021056
100000, "Parallel", 0.053166
100000, "Built-in", 0.018216
125000, "Sequential", 0.025734
125000, "Parallel", 0.058814
125000, "Built-in", 0.023466
150000, "Sequential", 0.031719
150000, "Parallel", 0.057626
150000, "Built-in", 0.027927
175000, "Sequential", 0.039282
175000, "Parallel", 0.057080
175000, "Built-in", 0.032528
200000, "Sequential", 0.043220
200000, "Parallel", 0.061086
200000, "Built-in", 0.037931
225000, "Sequential", 0.049924
225000, "Parallel", 0.056735
225000, "Built-in", 0.044535
250000, "Sequential", 0.058936
250000, "Parallel", 0.068892
250000, "Built-in", 0.053253
275000, "Sequential", 0.063628
275000, "Parallel", 0.079389
275000, "Built-in", 0.053764
300000, "Sequential", 0.074328
300000, "Parallel", 0.063942
300000, "Built-in", 0.058757
325000, "Sequential", 0.078910
325000, "Parallel", 0.068924
325000, "Built-in", 0.068091
350000, "Sequential", 0.075830
350000, "Parallel", 0.077305
350000, "Built-in", 0.069816
375000, "Sequential", 0.084727
375000, "Parallel", 0.086991
375000, "Built-in", 0.074818
400000, "Sequential", 0.092725
400000, "Parallel", 0.084772
400000, "Built-in", 0.080933
425000, "Sequential", 0.095319
425000, "Parallel", 0.087523
425000, "Built-in", 0.086391
