Size, Type, Time
550000, "Sequential", 0.126420
550000, "Parallel", 0.125366
550000, "Built-in", 0.113782
600000, "Sequential", 0.143417
600000, "Parallel", 0.139937
600000, "Built-in", 0.129781
100000, "Sequential", 0.026108
100000, "Parallel", 0.034740
100000, "Built-in", 0.017912
150000, "Sequential", 0.042423
150000, "Parallel", 0.033853
150000, "Built-in", 0.028439
200000, "Sequential", 0.046806
200000, "Parallel", 0.037191
200000, "Built-in", 0.038522
250000, "Sequential", 0.055849
250000, "Parallel", 0.054879
250000, "Built-in", 0.048121
300000, "Sequential", 0.069987
300000, "Parallel", 0.061286
300000, "Built-in", 0.059039
350000, "Sequential", 0.080590
350000, "Parallel", 0.071608
350000, "Built-in", 0.068475
400000, "Sequential", 0.090486
400000, "Parallel", 0.102032
400000, "Built-in", 0.085559
450000, "Sequential", 0.107025
450000, "Parallel", 0.079540
450000, "Built-in", 0.090401
500000, "Sequential", 0.116214
500000, "Parallel", 0.127853
500000, "Built-in", 0.106442
550000, "Sequential", 0.132234
550000, "Parallel", 0.125627
550000, "Built-in", 0.113149
600000, "Sequential", 0.147895
600000, "Parallel", 0.122469
600000, "Built-in", 0.131144
100000, "Sequential", 0.028056
100000, "Parallel", 0.036528
100000, "Built-in", 0.018387
150000, "Sequential", 0.041500
150000, "Parallel", 0.033296
150000, "Built-in", 0.027833
200000, "Sequential", 0.048428
200000, "Parallel", 0.048093
200000, "Built-in", 0.043085
250000, "Sequential", 0.057112
250000, "Parallel", 0.050190
250000, "Built-in", 0.049135
300000, "Sequential", 0.068153
300000, "Parallel", 0.068287
300000, "Built-in", 0.059333
350000, "Sequential", 0.086998
350000, "Parallel", 0.083805
350000, "Built-in", 0.071049
400000, "Sequential", 0.099215
400000, "Parallel", 0.071746
400000, "Built-in", 0.081588
450000, "Sequential", 0.105228
450000, "Parallel", 0.101176
450000, "Built-in", 0.091344
500000, "Sequential", 0.116135
500000, "Parallel", 0.089385
500000, "Built-in", 0.102288
550000, "Sequential", 0.129756
550000, "Parallel", 0.114725
550000, "Built-in", 0.129197
600000, "Sequential", 0.134530
600000, "Parallel", 0.129260
600000, "Built-in", 0.123539
100000, "Sequential", 0.022194
100000, "Parallel", 0.036226
100000, "Built-in", 0.018057
150000, "Sequential", 0.035159
150000, "Parallel", 0.035793
150000, "Built-in", 0.028091
200000, "Sequential", 0.049802
200000, "Parallel", 0.038291
200000, "Built-in", 0.037979
250000, "Sequential", 0.064517
250000, "Parallel", 0.049100
250000, "Built-in", 0.048208
300000, "Sequential", 0.077849
300000, "Parallel", 0.055889
300000, "Built-in", 0.058757
350000, "Sequential", 0.084963
350000, "Parallel", 0.064951
350000, "Built-in", 0.068898
400000, "Sequential", 0.094067
400000, "Parallel", 0.069977
400000, "Built-in", 0.078447
450000, "Sequential", 0.119896
450000, "Parallel", 0.094496
450000, "Built-in", 0.090685
500000, "Sequential", 0.123654
500000, "Parallel", 0.111200
500000, "Built-in", 0.102291
550000, "Sequential", 0.132296
550000, "Parallel", 0.095621
550000, "Built-in", 0.113090
600000, "Sequential", 0.141930
600000, "Parallel", 0.121765
600000, "Built-in", 0.130791
100000, "Sequential", 0.023445
100000, "Parallel", 0.031877
100000, "Built-in", 0.018141
150000, "Sequential", 0.041572
150000, "Parallel", 0.035619
150000, "Built-in", 0.027788
200000, "Sequential", 0.049693
200000, "Parallel", 0.035594
200000, "Built-in", 0.037974
250000, "Sequential", 0.060345
250000, "Parallel", 0.056429
250000, "Built-in", 0.048517
300000, "Sequential", 0.071117
300000, "Parallel", 0.065359
300000, "Built-in", 0.059195
350000, "Sequential", 0.079692
350000, "Parallel", 0.066603
350000, "Built-in", 0.079412
400000, "Sequential", 0.095315
400000, "Parallel", 0.088359
400000, "Built-in", 0.083146
450000, "Sequential", 0.106722
450000, "Parallel", 0.096911
450000, "Built-in", 0.093818
500000, "Sequential", 0.132606
500000, "Parallel", 0.110967
500000, "Built-in", 0.105871
550000, "Sequential", 0.132790
550000, "Parallel", 0.101112
550000, "Built-in", 0.113394
600000, "Sequential", 0.142907
600000, "Parallel", 0.120549
600000, "Built-in", 0.123613
100000, "Sequential", 0.023465
100000, "Parallel", 0.033938
100000, "Built-in", 0.018335
150000, "Sequential", 0.035192
150000, "Parallel", 0.041085
150000, "Built-in", 0.028611
200000, "Sequential", 0.047673
200000, "Parallel", 0.046727
200000, "Built-in", 0.046346
250000, "Sequential", 0.057713
250000, "Parallel", 0.051813
250000, "Built-in", 0.048432
300000, "Sequential", 0.068417
300000, "Parallel", 0.062834
300000, "Built-in", 0.059445
350000, "Sequential", 0.088502
350000, "Parallel", 0.061686
350000, "Built-in", 0.072331
400000, "Sequential", 0.091541
400000, "Parallel", 0.081195
400000, "Built-in", 0.080342
450000, "Sequential", 0.103637
450000, "Parallel", 0.105906
450000, "Built-in", 0.093995
500000, "Sequential", 0.119790
500000, "Parallel", 0.101285
500000, "Built-in", 0.103409
550000, "Sequential", 0.128818
550000, "Parallel", 0.156756
550000, "Built-in", 0.120009
600000, "Sequential", 0.132256
600000, "Parallel", 0.141208
600000, "Built-in", 0.129500
100000, "Sequential", 0.021396
100000, "Parallel", 0.029813
100000, "Built-in", 0.019047
150000, "Sequential", 0.034915
150000, "Parallel", 0.039104
150000, "Built-in", 0.028071
200000, "Sequential", 0.045936
200000, "Parallel", 0.054514
200000, "Built-in", 0.037610
250000, "Sequential", 0.054826
250000, "Parallel", 0.048177
250000, "Built-in", 0.048947
300000, "Sequential", 0.071555
300000, "Parallel", 0.060208
300000, "Built-in", 0.066226
350000, "Sequential", 0.079267
350000, "Parallel", 0.065492
350000, "Built-in", 0.069539
400000, "Sequential", 0.088177
400000, "Parallel", 0.075104
400000, "Built-in", 0.080459
450000, "Sequential", 0.107209
450000, "Parallel", 0.133159
450000, "Built-in", 0.090545
500000, "Sequential", 0.129520
500000, "Parallel", 0.129884
500000, "Built-in", 0.102215
550000, "Sequential", 0.129968
550000, "Parallel", 0.148848
550000, "Built-in", 0.113324
600000, "Sequential", 0.141971
600000, "Parallel", 0.116914
600000, "Built-in", 0.124959
100000, "Sequential", 0.022077
100000, "Parallel", 0.033275
100000, "Built-in", 0.018337
150000, "Sequential", 0.031436
150000, "Parallel", 0.040691
150000, "Built-in", 0.028296
200000, "Sequential", 0.046430
200000, "Parallel", 0.040010
200000, "Built-in", 0.037591
250000, "Sequential", 0.055925
250000, "Parallel", 0.049899
250000, "Built-in", 0.049417
300000, "Sequential", 0.070033
300000, "Parallel", 0.061991
300000, "Built-in", 0.058638
350000, "Sequential", 0.081528
350000, "Parallel", 0.067766
350000, "Built-in", 0.070457
400000, "Sequential", 0.091341
400000, "Parallel", 0.079119
400000, "Built-in", 0.078803
450000, "Sequential", 0.102805
450000, "Parallel", 0.087912
450000, "Built-in", 0.091240
500000, "Sequential", 0.114527
500000, "Parallel", 0.121655
500000, "Built-in", 0.102406
550000, "Sequential", 0.134677
550000, "Parallel", 0.135534
550000, "Built-in", 0.112715
600000, "Sequential", 0.139512
600000, "Parallel", 0.114893
600000, "Built-in", 0.124718
